Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
0,1,0,-0.010044424115076634,0,0,0.2607303388506552,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3,0,-0.23254169485013945,1,2,-0.05661774674895345,0,1.299429290952638,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.851199212983088,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.8415091951021839,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,0,-0.8296001631265528,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-1.5675253192605163,4,1,0.21833651062169987,0,2.5396987052416584,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-2.0866856176423294,1,2,-0.1959117537869496,0,1.299429290952638,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.2507734433836126,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.9741992639670155,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,8,2,2.0194685842347457,0,5.64037224096421,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.805778901913487,0,0,0.29444191105832046,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.7316131450017994,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.4732707141186754,0,0,0.06349971490273364,1,-0.5609748304808925,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1,3,1,0.13828708970829856,0,0,-0.7720656819586849,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,0.06412133279661097,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.06412133279661097,1,1,-0.022702684165789206,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,2,0,0.3607843604433614,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.13828708970829856,1,1,0.07904250358370371,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,-1.3450280485254535,1,2,2.0194685842347457,1,1.299429290952638,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3,0,-2.1297017566511083,0,1,-0.780137466853478,0,0.059159876663617626,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.15837593793845184,0,0,-0.8548329696884269,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.13828708970829856,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.7316131450017994,0,0,1.810125437935694,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,1,-0.8258677501436402,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.7316131450017994,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.2866186035316738,1,0,1.3799274040950766,1,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8106222631068022,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.7316131450017994,0,0,-0.022702684165789206,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.43495011735504896,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-1.7158568330838915,4,2,0.3225042028414187,0,3.1598334123861687,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,0.10120421125245477,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.805778901913487,0,0,1.810125437935694,1,-0.5609748304808925,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,3,1,-0.45503896558520224,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,1,1,0.6000844550577968,0,0.6792945838081278,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.0282761726485499,0,0,-0.8802692666258003,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-1.4191938054371411,3,2,0.1589851511011623,0,2.5396987052416584,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1.6957679848537381,1,1,2.0194685842347457,1,0.6792945838081278,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,3,0,-0.15837593793845184,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.6574473880901118,0,0,1.810125437935694,0,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,3,1,-0.15837593793845184,0,1,-0.5883574779635649,1,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,3,0,-2.012519860730642,4,1,0.7300905799569466,0,2.5396987052416584,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8560442219235401,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,1.544454217694947,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,-2.0866856176423294,0,2,0.6000844550577968,0,0.6792945838081278,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,2.437425553970614,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,3,1,-1.048365020878703,1,0,-0.49246506101413806,0,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,2,0,-2.0992937963173164,1,1,-0.28433316695019933,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.45503896558520224,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.8258677501436402,0,0,-0.7906366012274375,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.7316131450017994,1,1,2.0194685842347457,1,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.6033704794085775,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,0.21245284661998617,0,0,1.544454217694947,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.805778901913487,0,0,0.24619531202929906,1,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,-0.677536236320265,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.9741992639670155,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.06412133279661097,0,0,0.3091804282551756,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,0.39786723889920517,0,0,-0.8808748927433567,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.9000335070553279,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.9541104157368622,0,0,-0.8269741682808278,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,8,2,2.0194685842347457,0,5.64037224096421,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.43495011735504896,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.08421018102676424,0,1,0.40608060706421645,0,0.059159876663617626,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,1,1,0.805778901913487,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,3,0,-1.8641883469072666,4,2,0.3225042028414187,0,3.1598334123861687,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,3.327414636910865,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-1.4933595623488287,1,1,-0.4541119702415197,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.9741992639670155,0,1,0.7161611792531469,1,0.059159876663617626,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0,2,1,1.1024419295602375,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,1,-0.7397640073526911,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,1,1.176607686471925,1,1,2.0194685842347457,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,1.6216022279420506,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,3,1,-0.38087320867351465,0,3,-0.25970598650588167,0,1.299429290952638,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.8799446588251746,2,0,-0.5092239469391616,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.6033704794085775,1,0,-0.6355963151329722,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.3991049572069878,0,0,0.06349971490273364,1,-0.5609748304808925,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,3,1,-0.8258677501436402,8,2,2.0194685842347457,0,5.64037224096421,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.38087320867351465,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.9541104157368622,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,-0.15837593793845184,1,0,-0.5213364692902918,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.13828708970829856,0,0,1.2537536812678245,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.732496493942013,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-1.8641883469072666,1,1,-0.6533629629176099,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.3249392002953002,1,1,1.3534833452980894,1,0.6792945838081278,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,1,0,0.2866186035316738,0,0,-0.9505218962623548,1,-0.5609748304808925,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,1.3249392002953002,0,0,-0.7567215386442733,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.08421018102676424,1,0,-0.029970197576467197,0,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,3,1,-1.048365020878703,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.677536236320265,0,0,-0.7157424530259299,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.7517019932319526,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.9924310125004887,0,1,2.0194685842347457,1,0.059159876663617626,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,2,1,-0.30670745176182707,0,1,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,0.2866186035316738,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.5292047224968899,0,0,-0.6832372880444372,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.08421018102676424,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.851199212983088,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.7316131450017994,0,5,0.21833651062169987,0,2.5396987052416584,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2,0,-0.15837593793845184,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,1,1,-0.7517019932319526,0,0,0.2607303388506552,1,-0.5609748304808925,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,3,1,-0.8258677501436402,1,2,-0.05661774674895345,0,1.299429290952638,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.23254169485013945,0,0,0.2607303388506552,1,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,0.21245284661998617,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
